Entity,Year,Auunal Emission
Europe,1960.0,3.9645745E9
Europe,1985.0,7.7892086E9
European Union (27),2009.0,3.3305234E9
Faroe Islands,1964.0,120912.0
Fiji,2021.0,1085736.0
France,1991.0,4.17775E8
Gabon,2006.0,5542535.0
Gabon,2014.0,6369402.0
Gambia,1959.0,18320.0
Greece,1954.0,5082185.0
Guinea,1963.0,696160.0
Guinea,2013.0,2110464.0
International aviation,1972.0,8.642839E7
Iraq,1999.0,8.204285E7
Jamaica,1992.0,7708731.0
Kazakhstan,2013.0,2.5516493E8
Kenya,1998.0,9959645.0
Kuwait,1960.0,7796992.0
Kuwait,1979.0,1.7627686E7
Kyrgyzstan,2019.0,9046309.0
Africa,2010.0,1.2153737E9
Algeria,1984.0,7.0946536E7
Antigua and Barbuda,1984.0,146560.0
Armenia,1963.0,3675326.0
Aruba,1988.0,611888.0
Asia (excl. China and India),1994.0,4.1194135E9
Australia,2022.0,3.9227926E8
Brazil,1966.0,6.4162424E7
Cape Verde,1967.0,18320.0
Cape Verde,2017.0,509296.0
Central African Republic,1963.0,73280.0
Cuba,1995.0,2.2835124E7
Cuba,1997.0,2.480897E7
El Salvador,2000.0,5670975.0
Eswatini,1977.0,340752.0
Gabon,1979.0,6746761.0
Gabon,2007.0,5037635.0
Greece,1955.0,5953088.0
Greenland,1989.0,472656.0
Guyana,1981.0,1799024.0
Guyana,2022.0,3537124.0
Haiti,1952.0,146560.0
High-income countries,1965.0,7.620241E9
Hong Kong,1987.0,2.8085646E7
Hungary,1974.0,7.398063E7
Iceland,1993.0,2400940.0
Iceland,1994.0,2349664.0
International shipping,1986.0,2.689013E8
Ireland,2018.0,3.9012556E7
Israel,1993.0,4.4234508E7
Jamaica,2012.0,7912829.0
Kazakhstan,1966.0,1.33450424E8
Latvia,1977.0,2.1397154E7
Brazil,1951.0,2.1659348E7
Guatemala,1951.0,637298.0
Africa,1974.0,3.883896E8
Africa (GCP),1985.0,6.6568275E8
Albania,2000.0,3024926.0
Angola,1972.0,4500532.0
Antigua and Barbuda,1982.0,293120.0
Armenia,2020.0,6799022.0
Armenia,2022.0,6407760.0
Aruba,1957.0,637987.0
Australia,2019.0,4.1581126E8
Barbados,1953.0,109920.0
Belize,1973.0,146560.0
Bermuda,2000.0,516623.97
Bulgaria,1966.0,4.871601E7
Burundi,1956.0,8794.0
Burundi,2020.0,735766.0
Christmas Island,1983.0,80608.0
Democratic Republic of Congo,2016.0,2559416.0
Denmark,2022.0,2.9059308E7
Djibouti,2011.0,472656.0
Egypt,1961.0,1.7065918E7
Egypt,1968.0,2.2872626E7
Equatorial Guinea,1971.0,65952.0
Ethiopia,2005.0,4956129.0
Europe,1973.0,6.8447017E9
France,2000.0,4.0650752E8
Gabon,1963.0,73280.0
Gabon,2000.0,6128187.0
Guatemala,1956.0,977961.0
Hong Kong,1971.0,9150591.0
Hungary,1987.0,8.413647E7
Iran,2002.0,3.934097E8
Ireland,1955.0,1.1714768E7
Kazakhstan,1973.0,1.8240682E8
Kyrgyzstan,1988.0,2.1511424E7
Brunei,1951.0,300448.0
Albania,2014.0,5999650.0
Argentina,1976.0,9.969916E7
Armenia,1993.0,2510247.0
Armenia,2009.0,4363332.0
Asia (excl. China and India),2003.0,5.120989E9
Austria,2001.0,7.017132E7
Azerbaijan,1953.0,1.0904854E7
Bahrain,1979.0,8126752.0
Bahrain,1990.0,1.1555729E7
Bangladesh,1982.0,8552288.0
Bangladesh,2006.0,4.168917E7
Belarus,2015.0,5.879891E7
Belize,1982.0,172208.0
Bolivia,1998.0,1.1252271E7
Botswana,1982.0,1099200.0
Central America (GCP),1969.0,5.673702E7
Chad,1989.0,102592.0
Chad,2022.0,2369204.0
China,1993.0,2.921651E9
Colombia,2001.0,5.6848172E7
Comoros,1964.0,10992.0
Comoros,1980.0,47632.0
Comoros,2001.0,106256.0
Curacao,2009.0,5886515.0
Czechia,1961.0,1.0750475E8
Democratic Republic of Congo,1983.0,3998000.0
Democratic Republic of Congo,1999.0,2199437.0
Egypt,1970.0,2.165401E7
Egypt,2000.0,1.4383605E8
Europe,1961.0,4.109427E9
European Union (27),1976.0,3.9117105E9
European Union (28),1987.0,4.4113034E9
Fiji,1952.0,157552.0
Fiji,1971.0,549271.0
French Polynesia,1969.0,161216.0
French Polynesia,2007.0,813408.0
Gambia,1961.0,21984.0
Ghana,1993.0,3817888.0
Greenland,1960.0,223504.0
Greenland,1984.0,567920.0
Haiti,1977.0,704144.0
Haiti,1994.0,183200.0
Honduras,2020.0,9526111.0
Hong Kong,1972.0,9275585.0
Hong Kong,2018.0,4.2600628E7
International aviation,2012.0,4.8968246E8
Kazakhstan,1988.0,2.7420685E8
Kyrgyzstan,1955.0,5940101.0
Laos,2003.0,1220964.0
Europe,1951.0,2.63027E9
European Union (28),1950.0,1.7785047E9
Africa,1967.0,2.3704517E8
Africa (GCP),1972.0,3.518711E8
Algeria,2006.0,1.0589618E8
Argentina,1957.0,4.7607776E7
Armenia,1969.0,4926960.0
Aruba,2004.0,2616096.0
Asia,1987.0,5.727687E9
Asia,2013.0,1.863537E10
Australia,1973.0,1.701438E8
Austria,2018.0,6.6571892E7
Bangladesh,1969.0,3749327.0
Belarus,1980.0,9.720257E7
Belarus,2001.0,5.4002984E7
Bhutan,2018.0,1477737.0
Brazil,2005.0,3.64371E8
British Virgin Islands,1990.0,65952.0
Burkina Faso,2010.0,2036372.0
Burkina Faso,2017.0,4519039.0
Cambodia,1962.0,307776.0
Cambodia,2015.0,8365610.0
Cameroon,1967.0,458000.0
Cameroon,1982.0,6315888.0
Canada,1963.0,2.1091078E8
Central African Republic,1992.0,194192.0
Central America (GCP),1986.0,8.630169E7
China,2019.0,1.0721042E10
Costa Rica,1999.0,5437766.0
Croatia,2007.0,2.485972E7
Curacao,1991.0,3849377.0
Curacao,2002.0,4898910.0
Democratic Republic of Congo,1977.0,3476971.0
Denmark,1955.0,2.706455E7
El Salvador,2016.0,6595795.0
Eswatini,1978.0,439680.0
Europe,1999.0,6.157762E9
European Union (28),1994.0,4.1647793E9
Faroe Islands,1960.0,58624.0
Fiji,2018.0,1410107.0
French Polynesia,2005.0,828064.0
Georgia,1967.0,8550794.0
Grenada,1972.0,47632.0
Haiti,1980.0,745071.0
High-income countries,1973.0,1.1083229E10
Honduras,2012.0,9218278.0
Iceland,1999.0,2841366.0
Indonesia,1982.0,1.05583976E8
International aviation,2006.0,4.295858E8
Laos,1962.0,131904.0
Italy,1950.0,4.1430596E7
Africa,1977.0,4.331151E8
Albania,1977.0,5717343.0
Angola,1963.0,1149723.0
Argentina,2002.0,1.2445462E8
Armenia,1957.0,2697317.0
Barbados,1973.0,479984.0
Belgium,1998.0,1.30223496E8
Benin,1973.0,381056.0
Bolivia,2019.0,2.2605112E7
Botswana,1975.0,186864.0
British Virgin Islands,1976.0,25648.0
Brunei,1975.0,7075184.0
Brunei,2006.0,7143688.0
Bulgaria,1975.0,7.292219E7
Chad,1986.0,186864.0
Comoros,1969.0,18320.0
Congo,1998.0,3869270.0
Costa Rica,1980.0,2448461.0
Cote d'Ivoire,2001.0,7649681.0
Democratic Republic of Congo,1963.0,2292682.0
Denmark,1954.0,2.5577114E7
El Salvador,2010.0,6318629.0
El Salvador,2018.0,6262603.0
Europe,1981.0,7.4675896E9
European Union (28),1976.0,4.5102367E9
European Union (28),1981.0,4.4239355E9
Faroe Islands,1996.0,600896.0
Fiji,1953.0,168544.0
Gambia,1987.0,179536.0
Germany,1974.0,1.0627269E9
Guinea,1987.0,992944.0
Guinea,2012.0,2421904.0
High-income countries,1956.0,5.8224993E9
Hong Kong,2005.0,4.3730548E7
Iceland,1967.0,1443139.0
India,1964.0,1.3948827E8
International shipping,1965.0,2.9215616E8
Iran,1964.0,4.7519076E7
Israel,1994.0,4.7474584E7
Italy,1983.0,3.584091E8
Italy,1999.0,4.6639344E8
Japan,1992.0,1.1786748E9
Kazakhstan,1959.0,9.2694744E7
Kenya,1959.0,2208112.0
Kenya,1987.0,5168547.0
Antarctica,1988.0,7328.0
Africa (GCP),1997.0,8.939782E8
Albania,1992.0,2517116.0
Albania,1997.0,1543009.0
Algeria,1952.0,3889207.0
Anguilla,2001.0,84272.0
Antigua and Barbuda,1991.0,249152.0
Argentina,1998.0,1.39005E8
Bhutan,1961.0,0.0
Bhutan,2005.0,395860.0
Botswana,1988.0,1300720.0
Brazil,1971.0,1.0233705E8
Burkina Faso,2014.0,2911488.0
Chad,1956.0,58588.0
China,1967.0,4.602259E8
Congo,1985.0,1275224.0
Congo,2015.0,5633314.0
Cote d'Ivoire,1968.0,1597504.0
Djibouti,1969.0,84272.0
Ethiopia,1992.0,2936737.0
Europe,2009.0,5.8928814E9
Europe (excl. EU-27),2010.0,2.692547E9
European Union (28),2014.0,3.4803884E9
Gabon,1971.0,2843264.0
Gambia,1968.0,36640.0
Germany,2005.0,8.654707E8
Guatemala,1986.0,3664595.0
Guyana,1971.0,1498576.0
Guyana,2010.0,1886960.0
High-income countries,1996.0,1.3336383E10
Hong Kong,1956.0,2120981.0
Hungary,1984.0,9.056128E7
Indonesia,1962.0,2.2974894E7
International aviation,1978.0,9.910334E7
International shipping,2010.0,6.221941E8
Ireland,1982.0,2.5566268E7
Italy,2020.0,3.0328128E8
Jamaica,1957.0,1604238.0
Jordan,1967.0,1412997.0
Kenya,1978.0,5317180.0
Kyrgyzstan,1999.0,4642439.0
Armenia,1951.0,1602728.0
Cote d'Ivoire,1950.0,551249.0
Albania,1954.0,501909.03
Antarctica,2001.0,3664.0
Asia (excl. China and India),1982.0,2.5866263E9
Austria,2006.0,7.6817416E7
Austria,2012.0,6.728292E7
Bahamas,2002.0,2037184.0
Belize,2005.0,421360.0
Bermuda,1959.0,135568.0
Bermuda,1979.0,461664.0
Bermuda,2016.0,619216.0
Bhutan,2020.0,919762.0
Bosnia and Herzegovina,1961.0,5650201.0
Canada,2018.0,5.770663E8
Chad,1967.0,117248.0
Chile,1954.0,1.108048E7
Cook Islands,2016.0,73280.0
Cote d'Ivoire,1988.0,8804592.0
Croatia,2001.0,2.0782298E7
Cuba,2014.0,2.7608264E7
Curacao,1979.0,8561654.0
Cyprus,1975.0,1990826.0
Democratic Republic of Congo,1954.0,2816219.0
Djibouti,1997.0,333424.0
Djibouti,2007.0,461664.0
Equatorial Guinea,1960.0,21984.0
Ethiopia,1982.0,1473914.0
Ethiopia,2017.0,1.5583688E7
Europe (GCP),1967.0,5.2670116E9
Europe (GCP),2018.0,5.612441E9
Europe (excl. EU-28),2011.0,2.2485793E9
Finland,1975.0,4.6025676E7
France,1968.0,4.182263E8
France,1992.0,4.0771728E8
Gambia,2006.0,348080.0
Georgia,1976.0,1.2762136E7
Georgia,1983.0,1.4503914E7
Germany,2002.0,8.9883456E8
Greenland,1958.0,227168.0
Grenada,2021.0,329842.0
Guyana,1988.0,1403312.0
Haiti,2009.0,1888301.0
Hong Kong,1965.0,4802523.0
Iran,2009.0,5.3660522E8
Ireland,1961.0,1.2352601E7
Kenya,1966.0,2680084.0
Kiribati,1975.0,32976.0
Kiribati,2001.0,36640.0
Kuwait,1953.0,0.0
Latvia,1954.0,6023082.0
Albania,1993.0,2337999.0
Angola,2012.0,2.594096E7
Argentina,1983.0,1.0514204E8
Asia (GCP),2009.0,1.332796E10
Azerbaijan,2004.0,3.225304E7
Bahamas,1969.0,1740766.0
Bahamas,2000.0,2026192.0
Bahrain,1966.0,648528.0
Belarus,1994.0,6.78794E7
Belgium,2010.0,1.14604104E8
Bulgaria,1973.0,6.871727E7
Chad,1952.0,51187.0
Chile,2019.0,9.1977096E7
Comoros,1967.0,18320.0
Comoros,1974.0,29312.0
Costa Rica,1978.0,2912043.0
Cuba,1968.0,1.6019522E7
Curacao,2014.0,6796720.0
Denmark,1990.0,5.3476972E7
Dominica,1955.0,3664.0
Egypt,1962.0,1.857111E7
Europe (excl. EU-27),2017.0,2.5187057E9
French Polynesia,1970.0,194192.0
Georgia,1999.0,4310981.0
Germany,1959.0,7.5579456E8
Germany,1964.0,9.689175E8
Germany,1971.0,1.0372368E9
Guinea,1984.0,978288.0
Guinea,2002.0,1623152.0
High-income countries,1994.0,1.2851104E10
Indonesia,2004.0,3.430215E8
Israel,1970.0,1.6559357E7
Jamaica,1979.0,8529469.0
Costa Rica,1950.0,285792.0
Dominica,1951.0,3664.0
Kuwait,1950.0,384720.0
Afghanistan,2018.0,1.0818048E7
Albania,1965.0,2172159.0
Algeria,1968.0,9050236.0
Antigua and Barbuda,2020.0,619216.0
Asia,1990.0,6.6085745E9
Asia (excl. China and India),2020.0,7.183972E9
Australia,2003.0,3.6944173E8
Austria,1963.0,3.694906E7
Austria,2014.0,6.4175904E7
Azerbaijan,2003.0,3.0487584E7
Barbados,2013.0,1822085.0
Benin,1971.0,293120.0
Bermuda,1962.0,157552.0
Botswana,2009.0,3855444.0
Bulgaria,2016.0,4.5336944E7
Burundi,1997.0,249152.0
Cameroon,1963.0,300448.0
Cape Verde,1981.0,32976.0
Chad,1971.0,150224.0
Chad,1978.0,194192.0
Chile,1966.0,1.8772474E7
Comoros,1981.0,47632.0
Cook Islands,1989.0,21984.0
Dominican Republic,1963.0,1248503.0
Egypt,1976.0,3.4450452E7
Ethiopia,1976.0,1174729.0
Faroe Islands,1971.0,260144.0
France,2001.0,4.1101648E8
Greenland,2018.0,544649.0
Grenada,1997.0,168544.0
Guatemala,1997.0,7501859.0
Guinea-Bissau,1975.0,113584.0
Guyana,1960.0,659520.0
Haiti,1983.0,886028.0
International aviation,1970.0,7.501228E7
International shipping,1983.0,2.496734E8
Iran,1984.0,1.498636E8
Japan,1953.0,1.457698E8
Jordan,1959.0,655410.0
Kazakhstan,2007.0,2.2674469E8
Laos,1969.0,318768.0
Laos,2016.0,1.645812E7
Laos,2017.0,1.9683848E7
Bangladesh,1950.0,993068.0
Canada,1951.0,1.6267803E8
Africa,2008.0,1.1756196E9
Algeria,1972.0,2.832264E7
Algeria,2009.0,1.1885633E8
Aruba,1982.0,623468.0
Asia,2000.0,9.328854E9
Azerbaijan,2022.0,3.8062656E7
Bangladesh,1991.0,1.4741983E7
Barbados,1993.0,1096878.0
Belgium,1995.0,1.25936296E8
Belgium,2022.0,8.960536E7
Bermuda,1992.0,461664.0
Bermuda,2017.0,633872.0
Bhutan,2001.0,384229.0
Botswana,2005.0,4092688.0
Cameroon,1953.0,201520.0
China,1972.0,9.6864557E8
Christmas Island,1972.0,84272.0
Colombia,1957.0,1.3650765E7
Congo,1992.0,1289163.0
Costa Rica,1964.0,674057.0
Cote d'Ivoire,1991.0,4308864.0
Democratic Republic of Congo,1969.0,3648037.0
Djibouti,1956.0,29312.0
Egypt,2012.0,2.137335E8
Ethiopia,1997.0,2980158.0
France,1981.0,4.5930234E8
French Polynesia,1963.0,65952.0
French Polynesia,1967.0,139232.0
Gabon,2019.0,5426023.0
Ghana,1960.0,1461936.0
Grenada,2015.0,260144.0
Guinea-Bissau,2000.0,146560.0
Guyana,1955.0,516623.97
Indonesia,2019.0,6.509059E8
International shipping,2004.0,5.1117952E8
Iran,1959.0,2.5568708E7
Italy,1960.0,1.0920309E8
Italy,1989.0,4.0474195E8
Jordan,1971.0,1654434.0
Kyrgyzstan,1981.0,1.9596334E7
Laos,1963.0,146560.0
Paraguay,1951.0,47632.0
Liberia,1968.0,882816.0
Libya,1971.0,2.1628296E7
Liechtenstein,2019.0,149022.0
Malawi,1987.0,545095.0
Malaysia,2003.0,1.5338434E8
Malta,1965.0,472656.0
Mauritania,1959.0,32976.0
Mauritius,1952.0,175872.0
Mauritius,1959.0,223504.0
Mexico,1961.0,6.5239908E7
Morocco,1985.0,1.7681776E7
Myanmar,1964.0,2857385.0
Nigeria,1991.0,4.1929196E7
North America (GCP),1958.0,2.9835384E9
North Macedonia,1960.0,2981806.0
Oman,1985.0,8618546.0
Palau,1999.0,197856.0
Panama,2008.0,7334595.0
Papua New Guinea,1975.0,1531552.0
Paraguay,1996.0,3718801.0
Paraguay,2008.0,4277954.0
Paraguay,2016.0,7193354.0
Philippines,2007.0,7.07959E7
Rwanda,1998.0,481522.0
Ryukyu Islands (GCP),1961.0,344416.0
Senegal,1979.0,2888139.0
Seychelles,2009.0,439680.0
Sint Maarten (Dutch part),1997.0,503444.03
South America,2008.0,9.876E8
South Sudan,2016.0,1703760.0
Sri Lanka,1981.0,4005570.0
Sri Lanka,1999.0,8516617.0
Suriname,1958.0,318768.0
Suriname,2004.0,1555785.0
Togo,1952.0,43968.0
Tonga,1952.0,7328.0
Uruguay,1977.0,5639634.0
Uruguay,1986.0,3164926.0
Venezuela,2011.0,1.6841315E8
Zambia,1983.0,3260766.0
Uganda,1950.0,106256.0
Latvia,1995.0,9134976.0
Lithuania,1953.0,8537941.0
Lower-middle-income countries,1955.0,4.1225494E8
Madagascar,2015.0,3227484.0
Malaysia,1993.0,8.671863E7
Mali,1999.0,970960.0
Montenegro,1975.0,1360884.0
Montenegro,2017.0,2103136.0
Myanmar,1970.0,4612293.0
Nauru,2012.0,43968.0
Nepal,1996.0,2352779.0
New Caledonia,1969.0,1557200.0
New Zealand,1996.0,2.930416E7
Non-OECD (GCP),1974.0,5.964612E9
North Macedonia,1963.0,3569562.0
Norway,2006.0,4.3842E7
Norway,2010.0,4.5621E7
OECD (GCP),2005.0,1.3954725E10
Oceania,1996.0,3.4804886E8
Oceania (GCP),1988.0,2.695784E8
Papua New Guinea,1997.0,2614798.0
Paraguay,1993.0,2914101.0
Philippines,1993.0,4.8928836E7
Portugal,1956.0,7162653.0
Portugal,1989.0,4.0822224E7
Portugal,2014.0,4.7885044E7
Saint Kitts and Nevis,2013.0,223504.0
Saint Vincent and the Grenadines,1999.0,164880.0
Samoa,1973.0,36640.0
Samoa,1997.0,124576.0
Sierra Leone,1981.0,692496.0
Slovakia,1987.0,5.886338E7
South America (GCP),1974.0,4.1653027E8
Taiwan,1979.0,7.576581E7
Taiwan,1985.0,8.473396E7
Tanzania,1997.0,2824358.0
Tonga,2001.0,87936.0
Trinidad and Tobago,2008.0,4.4464628E7
Tunisia,1952.0,1442784.0
Tunisia,1977.0,6754190.0
Tuvalu,1978.0,0.0
United Kingdom,1952.0,5.287061E8
United Kingdom,1974.0,6.171836E8
United Kingdom,1993.0,5.7961254E8
United States,1978.0,4.941423E9
Uzbekistan,1988.0,1.0072182E8
Vietnam,1997.0,4.550207E7
World,1954.0,6.7894973E9
Zimbabwe,1961.0,5061263.0
Madagascar,1951.0,245458.0
Malta,1951.0,256480.02
Mongolia,1950.0,285792.0
South America,1950.0,1.1256975E8
Tonga,1951.0,7328.0
Zimbabwe,1951.0,3506294.0
Libya,2009.0,5.3397104E7
Libya,2010.0,6.108558E7
Low-income countries,1991.0,1.9007794E8
Lower-middle-income countries,1991.0,2.258792E9
Macao,1971.0,227168.0
Madagascar,1983.0,650391.0
Malta,1998.0,2524936.0
Mauritania,1966.0,179536.0
Mauritania,1989.0,2802960.0
Mauritius,2018.0,4459088.0
Mexico,1957.0,4.9277788E7
Mexico,1987.0,3.0602208E8
Moldova,1978.0,3.4763532E7
Montenegro,1952.0,255921.0
Morocco,1977.0,1.2624541E7
Netherlands,2004.0,1.8178045E8
New Caledonia,2014.0,5009068.0
New Zealand,1987.0,2.416526E7
Nigeria,1973.0,4.9532348E7
North Macedonia,2004.0,8225808.0
Panama,1968.0,2018209.0
Panama Canal Zone (GCP),1977.0,1132176.0
Papua New Guinea,1973.0,1344688.0
Paraguay,1970.0,743435.0
Poland,1978.0,4.3087005E8
Saint Lucia,1958.0,10992.0
Saint Vincent and the Grenadines,2011.0,216176.0
Saudi Arabia,1969.0,3.527095E7
Serbia,1958.0,1.2522259E7
Sint Maarten (Dutch part),1992.0,351148.0
Somalia,1995.0,585433.0
South Africa,1957.0,8.965152E7
South Korea,1968.0,3.7197144E7
South Korea,2009.0,5.3781984E8
South Korea,2019.0,6.461022E8
Suriname,1972.0,1743826.0
Thailand,2007.0,2.240826E8
Turkey,1986.0,1.1561787E8
Turks and Caicos Islands,1996.0,69616.0
Uruguay,1970.0,5735803.0
Uzbekistan,1998.0,1.2097476E8
Zambia,1969.0,4270887.0
Venezuela,1950.0,3.8275788E7
Libya,1991.0,4.261985E7
Macao,2009.0,1890624.0
Malta,2022.0,1655127.0
Mauritania,2015.0,3002486.0
Morocco,1970.0,7282020.0
Mozambique,1969.0,3237758.0
Netherlands,1999.0,1.7085426E8
North America (excl. USA),1983.0,7.726943E8
Oceania (GCP),2015.0,4.4572864E8
Pakistan,1989.0,6.0316616E7
Papua New Guinea,1969.0,556928.0
Paraguay,1968.0,589815.0
Portugal,1965.0,1.1582457E7
Qatar,1996.0,3.4423708E7
Romania,1962.0,6.381279E7
Romania,1966.0,8.409067E7
Romania,1998.0,1.0486049E8
Russia,2000.0,1.4791424E9
Sao Tome and Principe,2010.0,102592.0
Senegal,2003.0,4927512.0
Serbia,1991.0,4.095815E7
Seychelles,2001.0,344416.0
Sierra Leone,1994.0,274800.0
Sierra Leone,1996.0,230832.0
Slovakia,1958.0,2.965248E7
Slovakia,1966.0,3.881418E7
Slovenia,2022.0,1.27148E7
South Korea,2021.0,6.16075E8
Suriname,2007.0,1756384.0
Sweden,1970.0,9.228702E7
Switzerland,2015.0,3.872559E7
Tunisia,1975.0,5544025.0
Tunisia,2011.0,2.6436428E7
Turkmenistan,2011.0,6.5155076E7
Upper-middle-income countries,2020.0,1.613378E10
Uzbekistan,1982.0,8.987525E7
World,1997.0,2.4395952E10
Nauru,1965.0,32976.0
Niue,1971.0,3664.0
Liberia,1955.0,58624.0
Libya,1979.0,2.5926382E7
Libya,1992.0,3.702442E7
Low-income countries,1978.0,1.518548E8
Luxembourg,1968.0,1.2258972E7
Mali,1979.0,427912.0
Malta,1960.0,340752.0
Mongolia,1979.0,6277336.0
Montserrat,1984.0,21984.0
Mozambique,2019.0,7101099.0
New Zealand,2014.0,3.543801E7
Niue,1982.0,3664.0
Non-OECD (GCP),1960.0,3.004413E9
Norway,2004.0,4.4236E7
Oceania,1969.0,1.5371883E8
Oceania (GCP),1996.0,3.458588E8
Palau,1981.0,157552.0
Paraguay,2012.0,5173286.0
Philippines,1996.0,6.126505E7
Saint Pierre and Miquelon,1977.0,36640.0
Sao Tome and Principe,2007.0,84272.0
Saudi Arabia,1970.0,4.5251332E7
Senegal,1957.0,346992.0
Seychelles,1988.0,197856.0
Slovakia,1999.0,4.3038092E7
Slovakia,2008.0,4.1364304E7
Slovenia,2006.0,1.7178356E7
Slovenia,2018.0,1.4519854E7
South Korea,2018.0,6.701687E8
South Sudan,1995.0,356079.0
Spain,1969.0,9.673694E7
Spain,1984.0,1.976672E8
Spain,1994.0,2.5230002E8
Sri Lanka,2000.0,1.0134099E7
St. Kitts-Nevis-Anguilla (GCP),1971.0,29312.0
Syria,1962.0,3199872.0
Taiwan,1972.0,3.587151E7
Togo,2011.0,2503920.0
Turkmenistan,1954.0,7465162.0
United States,2015.0,5.376473E9
Upper-middle-income countries,1979.0,5.384438E9
Uruguay,1984.0,3438156.0
Vanuatu,1994.0,65952.0
Sudan,1951.0,661699.0
Leeward Islands (GCP),1952.0,21984.0
Malaysia,2019.0,2.6749429E8
Maldives,1988.0,95264.0
Mauritania,1957.0,0.0
Mexico,1975.0,1.6413904E8
Moldova,1956.0,1.1703884E7
Mongolia,1971.0,3032441.0
Netherlands,1973.0,1.6525984E8
New Zealand,1972.0,1.6189594E7
New Zealand,1989.0,2.5453206E7
Nicaragua,1995.0,2755058.0
Non-OECD (GCP),1991.0,1.0655195E10
North America (GCP),1988.0,5.81249E9
North America (GCP),2012.0,6.412082E9
Norway,1991.0,3.3458E7
Oceania (GCP),2008.0,4.476199E8
Pakistan,1958.0,1.0223614E7
Palau,1973.0,175872.0
Panama,1995.0,3652970.0
Papua New Guinea,1967.0,436016.0
Peru,1982.0,2.3600102E7
Portugal,1958.0,7554701.0
Portugal,2012.0,4.989855E7
Rwanda,2015.0,970183.0
Saint Vincent and the Grenadines,1996.0,131904.0
Saudi Arabia,2003.0,3.339907E8
Seychelles,1981.0,98928.0
Singapore,1959.0,1799024.0
Sint Maarten (Dutch part),1996.0,481069.0
Somalia,1986.0,923328.0
South Africa,1970.0,1.4961818E8
Spain,2022.0,2.4561382E8
Sri Lanka,1953.0,2066229.1
Togo,1974.0,390468.0
Turkmenistan,1992.0,3.199418E7
Tuvalu,1986.0,0.0
Uganda,2013.0,3754530.0
Uruguay,1971.0,5801934.0
Vietnam,2009.0,1.2449339E8
World,1996.0,2.4250161E10
Palau,1955.0,10992.0
Sweden,1951.0,3.343676E7
Lebanon,2003.0,1.8529028E7
Lower-middle-income countries,2004.0,3.2548567E9
Luxembourg,1952.0,9401378.0
Malawi,1998.0,901754.0
Malta,1985.0,1198128.0
Mexico,2002.0,4.1050605E8
Micronesia (country),2016.0,142896.0
Middle East (GCP),1987.0,7.295715E8
Montenegro,1983.0,1757746.0
Namibia,2016.0,4051196.0
New Caledonia,1957.0,1066224.0
New Caledonia,1958.0,740128.0
North America,1984.0,5.459921E9
North America (excl. USA),2016.0,1.2146625E9
Norway,1958.0,1.1185696E7
OECD (GCP),1978.0,1.125673E10
Oceania,2002.0,4.060021E8
Oceania,2018.0,4.6845443E8
Oceania (GCP),2007.0,4.4236995E8
Palestine,2002.0,1154160.0
Papua New Guinea,1984.0,2044512.0
Paraguay,1980.0,1485470.0
Peru,2011.0,4.2173068E7
Portugal,2009.0,5.7136404E7
Qatar,1960.0,175872.0
Saint Pierre and Miquelon,1954.0,32976.0
Senegal,1965.0,1692025.0
Seychelles,2005.0,381056.0
Sierra Leone,1975.0,523952.0
Slovenia,1986.0,1.6368946E7
South America (GCP),2004.0,8.5652186E8
South Korea,1960.0,1.2540118E7
South Korea,1995.0,3.8366547E8
South Sudan,1967.0,265152.0
Taiwan,2006.0,2.76159E8
Uganda,1977.0,801967.0
Uganda,1986.0,701855.0
Ukraine,1994.0,4.194921E8
Vietnam,1966.0,1.9181138E7
Vietnam,1990.0,2.1298646E7
Yemen,2015.0,1.408354E7
Middle East (GCP),1950.0,3.1821842E7
Nigeria,1950.0,2257024.0
Panama,1951.0,560295.0
Liberia,2007.0,625121.0
Marshall Islands,1996.0,87936.0
Middle East (GCP),1992.0,1.01977984E9
Namibia,2015.0,3851304.0
New Caledonia,2010.0,3657625.0
Nicaragua,1966.0,959641.0
Nicaragua,2014.0,4745122.0
Non-OECD (GCP),1985.0,9.016913E9
OECD (GCP),1952.0,4.962671E9
Oceania,2014.0,4.437931E8
Pakistan,1998.0,9.674074E7
Panama Canal Zone (GCP),1964.0,791424.0
Papua New Guinea,2014.0,6659834.0
Papua New Guinea,2018.0,7606856.0
Paraguay,1963.0,410309.0
Peru,2006.0,2.8197278E7
Poland,1987.0,4.6373264E8
Poland,2001.0,3.1350054E8
Russia,1958.0,8.080903E8
Russia,2013.0,1.6404374E9
Saint Helena,1989.0,7328.0
Saint Pierre and Miquelon,2011.0,65952.0
Saint Vincent and the Grenadines,2003.0,197856.0
Sao Tome and Principe,1966.0,10992.0
Senegal,1964.0,922496.0
Senegal,2009.0,5257668.0
Senegal,2017.0,1.0760131E7
Sierra Leone,1952.0,179536.0
South Africa,1974.0,1.7654429E8
South Sudan,2001.0,529084.0
Spain,1953.0,3.8931492E7
St. Kitts-Nevis-Anguilla (GCP),1959.0,14656.0
St. Kitts-Nevis-Anguilla (GCP),1975.0,32976.0
Sudan,1988.0,4429775.0
Taiwan,1971.0,3.1474938E7
Tonga,1992.0,69616.0
Turkey,1957.0,1.5969929E7
Uzbekistan,2015.0,1.0369592E8
Venezuela,1959.0,6.5149336E7
Vietnam,2018.0,2.5772229E8
World,1973.0,1.70835E10
Yemen,1971.0,1971232.0
Zambia,1965.0,3912261.0
